Accounting-Control-Number-Numéro-contrôle-comptable,Journal-Voucher-Type-Code-Code-du-type-de-pièce-de-journal,Fiscal-Year-Année-Fiscale,Journal-Voucher-Identifier-Identificateur-de-la-pièce-de-journal,Accounting-Effective-Date-Date-d'entrée-en-vigueur-comptable,DepartmentNumber-Numéro-de-Ministère,Fiscal-Month-Mois-Fiscal,Journal-Voucher-Item-Identifier-Identificateur-de-l'item-de-la-pièce-de-journal,Financial-Coding-Block-Bloc-de-codage-financier,Subleger-Account-Identifier-Compte-du-grand-livre-auxiliaire,Credit/Debit-Code-Code-Crédit/Débit,Journal-Voucher-Item-Amount-Montant-de-l'item-de-la-pièce-de-journal,Control-Data-Type-Type-de-données-de-contrôle,Accounting-Summary-Transaction-Line-Count-Sommaire-comptable-transaction-compte-ligne,GBS-Control-Number-Numéro-de-contrôle-du-SBG,General-Ledger-Account-Code-Code-du-compte-du-grand-livre-général
202523800052,TM003,2025/2026,,2025-08-25,097,05,1,,,DR,5000000000.00,JPG,3,202523700158030,
202523800053,TM004,2025/2026,,2025-08-25,097,05,1,,,DR,1708197000.00,JPH,3,202523700158031,
202523800054,TM010,2025/2026,,2025-08-25,097,05,1,,,DR,1795082000.00,JPD,4,202523700158028,
202523800055,TM815,2025/2026,,2025-08-25,097,05,1,,,DR,500000000.00,JPL,1,202523700158032,
202523800056,TM869,2025/2026,,2025-08-25,097,05,1,,,DR,350000000.00,JPM,1,202523700158033,
202523800057,TM999,2025/2026,,2025-08-25,097,05,1,,,DR,800000000.00,JPQ,3,202523700158034,
202523900000,CRCPA,2025/2026,,2025-08-27,014,05,1,8761000,0140000,DR,916.00,COK,1,202523900158055,
202523900001,CRCPA,2025/2026,,2025-08-27,122,05,1,8761000,1220006,CR,4695.78,COK,1,202523900158056,
202523900002,EPAYR,2025/2026,,2025-08-26,097,05,1,,,DR,7792045.76,JMR,13,202523800158077,
202523900003,JVBDP,2025/2026,,2025-08-26,097,05,1,,,DR,3831453919.63,JMY,67,202523800158079,
202523900004,JVBRT,2025/2026,,2025-08-26,006,05,1,,0060000,DR,11570000.00,CMT,1,202523800158063,
202523900005,JVRDI,2025/2026,,2025-08-26,006,05,1,,0060000,DR,39208.51,CMI,17,202523800158062,
202523900006,JVRGI,2025/2026,,2025-08-26,097,05,1,,,DR,1263753945.97,JMG,41,202523800158075,
202523900007,RDBOA,2025/2026,,2025-08-26,097,05,1,,,DR,35990554.82,JND,3,202523800158081,
202523900008,JVLVP,2025/2026,,2025-08-26,097,05,1,,,DR,939629733.34,JML,2,202523800158076,
202523900009,ADEPT,2025/2026,,2025-08-26,014,05,1,,0140201,DR,48.31,COK,1,202523800158065,
202523900010,ADEPT,2025/2026,,2025-08-26,014,05,1,,0147004,DR,1606.32,COK,1,202523800158066,
202523900011,ADEPT,2025/2026,,2025-08-26,014,05,1,,0147005,DR,2705.19,COK,2,202523800158067,
202523900012,ADEPT,2025/2026,,2025-08-26,014,05,1,,0147010,DR,3601.40,COK,2,202523800158068,
202523900013,ADEPT,2025/2026,,2025-08-26,014,05,1,,0147025,DR,1605.71,COK,3,202523800158069,
202523900014,ADEPT,2025/2026,,2025-08-26,014,05,1,,0147031,DR,3294.57,COK,3,202523800158070,
202523900015,ADEPT,2025/2026,,2025-08-26,014,05,1,,0148455,DR,2266.00,COK,3,202523800158071,
202523900016,ADEPT,2025/2026,,2025-08-26,014,05,1,,0148460,DR,1340.00,COK,1,202523800158072,
202523900017,ADEPT,2025/2026,,2025-08-26,014,05,1,,0148477,DR,1184.00,COK,1,202523800158073,
202523900018,ADEPT,2025/2026,,2025-08-26,122,05,1,,1220380,DR,3739.41,COK,1,202523800158096,
202523900019,ADEPT,2025/2026,,2025-08-26,122,05,1,,1220581,DR,359.29,COK,6,202523800158097,
202523900020,ADEPT,2025/2026,,2025-08-26,122,05,1,,1220691,DR,159.44,COK,1,202523800158098,
202523900021,ADEPT,2025/2026,,2025-08-26,122,05,1,,1221494,DR,903.04,COK,8,202523800158099,
202523900022,ADEPT,2025/2026,,2025-08-26,122,05,1,,1221500,DR,220.50,COK,1,202523800158100,
202523900023,ADEPT,2025/2026,,2025-08-26,122,05,1,,1221569,DR,347.60,COK,3,202523800158101,
202523900024,ADEPT,2025/2026,,2025-08-26,122,05,1,,1221570,DR,216.66,COK,2,202523800158102,
202523900025,ADEPT,2025/2026,,2025-08-26,122,05,1,,1221585,DR,422.00,COK,2,202523800158103,
202523900026,ADEPT,2025/2026,,2025-08-26,122,05,1,,1221594,DR,154.64,COK,1,202523800158104,
202523900027,ADEPT,2025/2026,,2025-08-26,122,05,1,,1221887,DR,525.94,COK,1,202523800158105,
202523900028,ADEPT,2025/2026,,2025-08-26,122,05,1,,1222509,DR,3302.46,COK,3,202523800158106,
202523900029,ADEPT,2025/2026,,2025-08-26,122,05,1,,1222512,DR,2584.98,COK,1,202523800158107,
202523900030,ADEPT,2025/2026,,2025-08-26,122,05,1,,1224391,DR,122.00,COK,1,202523800158108,
202523900031,ADEPT,2025/2026,,2025-08-26,122,05,1,,1224394,DR,1094.25,COK,7,202523800158109,
202523900032,ADEPT,2025/2026,,2025-08-26,122,05,1,,1224395,DR,530.00,COK,2,202523800158110,
202523900033,ADEPT,2025/2026,,2025-08-26,122,05,1,,1224794,DR,423.64,COK,2,202523800158111,
202523900034,ADEPT,2025/2026,,2025-08-26,122,05,1,,1228800,DR,120.00,COK,2,202523800158112,
202523900035,JVEFI,2025/2026,,2025-08-27,005,05,1,,0050050,DR,664.76,CMC,1,202523900158113,
202523900036,JVEFI,2025/2026,,2025-08-27,005,05,1,,0050054,CR,325.26,CMC,2,202523900158114,
202523900037,JVEFI,2025/2026,,2025-08-27,018,05,1,,0182182,CR,1636.37,CMC,1,202523900158116,
202523900038,JVEFI,2025/2026,,2025-08-27,018,05,1,,0182350,CR,1307.20,CMC,1,202523900158117,
202523900039,JVEFI,2025/2026,,2025-08-27,018,05,1,,0183214,CR,1696.43,CMC,1,202523900158118,
202523900040,JVEFI,2025/2026,,2025-08-27,018,05,1,,0186369,CR,1831.34,CMC,1,202523900158119,
202523900041,JVEFI,2025/2026,,2025-08-27,018,05,1,,0186399,CR,2051.73,CMC,1,202523900158120,
202523900042,JVEFI,2025/2026,,2025-08-27,018,05,1,,0186451,DR,301979.98,CMC,1,202523900158121,
202523900043,JVEFI,2025/2026,,2025-08-27,086,05,1,,0860100,CR,2702.08,CMC,1,202523900158122,
202523900044,JVEFI,2025/2026,,2025-08-27,088,05,1,,0880880,CR,722.44,CMC,1,202523900158123,
202523900045,JVEFR,2025/2026,,2025-08-26,005,05,1,,0050054,CR,761.15,CME,1,202523800158060,
202523900046,JVFID,2025/2026,,2025-08-27,097,05,1,,,DR,12285.08,JMU,1,202523900158125,
202523900047,JVFIR,2025/2026,,2025-08-27,097,05,1,,,DR,1202666.66,JMT,1,202523900158124,
202523900048,JVFIR,2025/2026,,2025-08-27,097,05,1,,,DR,31724665.21,JMT,1,202523900158124,
202523900049,JVFIR,2025/2026,,2025-08-27,097,05,1,,,DR,1954688.71,JMT,1,202523900158124,
202523900050,JVFRD,2025/2026,,2025-08-26,097,05,1,,,DR,1927.04,JMV,1,202523800158078,
202523900051,JVIVI,2025/2026,,2025-08-27,006,05,1,,0060000,DR,4061.79,CMD,3,202523900158115,
202523900052,JVIVR,2025/2026,,2025-08-26,006,05,1,,0060000,CR,12.43,CMF,1,202523800158061,
202523900053,TDINT,2025/2026,,2025-08-26,006,05,1,,0060000,CR,3110931.51,COQ,22,202523800158064,
202523900054,TI001,2025/2026,,2025-08-26,097,05,1,,,DR,2000000000.00,JOM,3,202523800158082,
202523900055,TI003,2025/2026,,2025-08-26,097,05,1,,,DR,1000000000.00,JOO,2,202523800158083,
202523900056,TI004,2025/2026,,2025-08-26,097,05,1,,,DR,1300000000.00,JOP,1,202523800158084,
202523900057,TI010,2025/2026,,2025-08-26,097,05,1,,,DR,2000000000.00,JOL,1,202523800158074,
202523900058,TI219,2025/2026,,2025-08-26,097,05,1,,,DR,150000000.00,JOS,1,202523800158085,
202523900059,TI815,2025/2026,,2025-08-26,097,05,1,,,DR,1000000000.00,JOT,2,202523800158086,
202523900060,TI869,2025/2026,,2025-08-26,097,05,1,,,DR,200000000.00,JOU,1,202523800158087,
202523900061,TI999,2025/2026,,2025-08-26,097,05,1,,,DR,425000000.00,JOY,4,202523800158088,
202523900062,TM001,2025/2026,,2025-08-26,097,05,1,,,DR,2941176000.00,JPE,4,202523800158090,
202523900063,TM003,2025/2026,,2025-08-26,097,05,1,,,DR,4379310000.00,JPG,3,202523800158091,
202523900064,TM004,2025/2026,,2025-08-26,097,05,1,,,DR,1358823000.00,JPH,2,202523800158092,
202523900065,TM010,2025/2026,,2025-08-26,097,05,1,,,DR,858215000.00,JPD,3,202523800158089,
202523900066,TM219,2025/2026,,2025-08-26,097,05,1,,,DR,150000000.00,JPK,1,202523800158093,
202523900067,TM815,2025/2026,,2025-08-26,097,05,1,,,DR,844828000.00,JPL,2,202523800158094,
202523900068,TM999,2025/2026,,2025-08-26,097,05,1,,,DR,2517648000.00,JPQ,7,202523800158095,
202523900069,RGEPA,2025/2026,,2025-08-21,097,05,1,,,DR,897777750.54,JMZ,1,202523300158057,
202523900070,RGEPA,2025/2026,,2025-08-22,097,05,1,,,DR,621717593.80,JMZ,1,202523400158058,
202523900071,RGEPA,2025/2026,,2025-08-25,097,05,1,,,DR,496908764.05,JMZ,1,202523700158059,
202523900072,RGEPA,2025/2026,,2025-08-26,097,05,1,,,DR,939300880.06,JMZ,1,202523800158080,
202524000000,CRCPA,2025/2026,,2025-08-28,014,05,1,8761000,0140000,DR,844.12,COK,1,202524000158126,
202524000001,CRCPA,2025/2026,,2025-08-28,014,05,1,8761000,0140000,DR,462.47,COK,1,202524000158126,
202524000002,EPAYR,2025/2026,,2025-08-27,097,05,1,,,DR,1899224.62,JMR,13,202523900158149,
202524000003,JVBDP,2025/2026,,2025-08-27,097,05,1,,,DR,36685847782.21,JMY,80,202523900158150,
202524000004,JVBRT,2025/2026,,2025-08-27,006,05,1,,0060000,DR,67650000.00,CMT,1,202523900158129,
202524000005,JVRDI,2025/2026,,2025-08-27,006,05,1,,0060000,DR,30100036739.54,CMI,16,202523900158128,
202524000006,JVRGI,2025/2026,,2025-08-27,097,05,1,,,DR,14167507347.84,JMG,44,202523900158147,
202524000007,RDBOA,2025/2026,,2025-08-27,097,05,1,,,DR,35176454.26,JND,3,202523900158152,
202524000008,JVLVP,2025/2026,,2025-08-27,097,05,1,,,DR,744610013.85,JML,2,202523900158148,
202524000009,ADEPT,2025/2026,,2025-08-27,014,05,1,,0147004,DR,529.67,COK,1,202523900158131,
202524000010,ADEPT,2025/2026,,2025-08-27,014,05,1,,0147005,DR,981.66,COK,1,202523900158132,
202524000011,ADEPT,2025/2026,,2025-08-27,014,05,1,,0147006,DR,734.95,COK,1,202523900158133,
202524000012,ADEPT,2025/2026,,2025-08-27,014,05,1,,0147007,DR,5141.31,COK,6,202523900158134,
202524000013,ADEPT,2025/2026,,2025-08-27,014,05,1,,0147010,DR,734.95,COK,1,202523900158135,
202524000014,ADEPT,2025/2026,,2025-08-27,014,05,1,,0147011,DR,2388.67,COK,2,202523900158136,
202524000015,ADEPT,2025/2026,,2025-08-27,014,05,1,,0147012,DR,1566.55,COK,1,202523900158137,
202524000016,ADEPT,2025/2026,,2025-08-27,014,05,1,,0147025,DR,3356.73,COK,4,202523900158138,
202524000017,ADEPT,2025/2026,,2025-08-27,014,05,1,,0147026,DR,1054.96,COK,1,202523900158139,
202524000018,ADEPT,2025/2026,,2025-08-27,014,05,1,,0147027,DR,1130.10,COK,1,202523900158140,
202524000019,ADEPT,2025/2026,,2025-08-27,014,05,1,,0147028,DR,743.04,COK,1,202523900158141,
202524000020,ADEPT,2025/2026,,2025-08-27,014,05,1,,0147031,DR,1278.57,COK,1,202523900158142,
202524000021,ADEPT,2025/2026,,2025-08-27,014,05,1,,0148455,DR,1881.00,COK,1,202523900158143,
202524000022,ADEPT,2025/2026,,2025-08-27,014,05,1,,0148460,DR,1007.00,COK,2,202523900158144,
202524000023,ADEPT,2025/2026,,2025-08-27,014,05,1,,0148477,DR,1325.00,COK,1,202523900158145,
202524000024,ADEPT,2025/2026,,2025-08-27,122,05,1,,1220382,DR,687.50,COK,1,202523900158167,
202524000025,ADEPT,2025/2026,,2025-08-27,122,05,1,,1220581,DR,276.07,COK,4,202523900158168,
202524000026,ADEPT,2025/2026,,2025-08-27,122,05,1,,1220583,DR,154.06,COK,1,202523900158169,
202524000027,ADEPT,2025/2026,,2025-08-27,122,05,1,,1220591,DR,66.25,COK,1,202523900158170,
202524000028,ADEPT,2025/2026,,2025-08-27,122,05,1,,1220693,DR,180.50,COK,1,202523900158171,
202524000029,ADEPT,2025/2026,,2025-08-27,122,05,1,,1221493,DR,1456.50,COK,3,202523900158172,
202524000030,ADEPT,2025/2026,,2025-08-27,122,05,1,,1221494,DR,557.22,COK,6,202523900158173,
202524000031,ADEPT,2025/2026,,2025-08-27,122,05,1,,1221500,DR,582.50,COK,4,202523900158174,
202524000032,ADEPT,2025/2026,,2025-08-27,122,05,1,,1221560,DR,518.42,COK,1,202523900158175,
202524000033,ADEPT,2025/2026,,2025-08-27,122,05,1,,1221570,DR,233.43,COK,1,202523900158176,
202524000034,ADEPT,2025/2026,,2025-08-27,122,05,1,,1221585,DR,646.70,COK,2,202523900158177,
202524000035,ADEPT,2025/2026,,2025-08-27,122,05,1,,1221594,DR,353.42,COK,1,202523900158178,
202524000036,ADEPT,2025/2026,,2025-08-27,122,05,1,,1221887,DR,297.52,COK,1,202523900158179,
202524000037,ADEPT,2025/2026,,2025-08-27,122,05,1,,1222790,DR,3.68,COK,1,202523900158180,
202524000038,ADEPT,2025/2026,,2025-08-27,122,05,1,,1224391,DR,122.00,COK,1,202523900158181,
202524000039,ADEPT,2025/2026,,2025-08-27,122,05,1,,1224394,DR,323.00,COK,2,202523900158182,
202524000040,ADEPT,2025/2026,,2025-08-27,122,05,1,,1228891,DR,1451.80,COK,3,202523900158183,
202524000041,ADEPT,2025/2026,,2025-08-27,122,05,1,,1228893,DR,1510.97,COK,1,202523900158184,
202524000042,JVEFI,2025/2026,,2025-08-28,018,05,1,,0180114,DR,9766.90,CMC,1,202524000158203,
202524000043,JVEFI,2025/2026,,2025-08-28,018,05,1,,0180117,CR,1461.04,CMC,1,202524000158204,
202524000044,JVEFI,2025/2026,,2025-08-28,018,05,1,,0182184,DR,10441.88,CMC,1,202524000158205,
202524000045,JVEFI,2025/2026,,2025-08-28,018,05,1,,0183048,CR,683.25,CMC,1,202524000158206,
202524000046,JVEFI,2025/2026,,2025-08-28,018,05,1,,0183132,CR,8257.30,CMC,1,202524000158207,
202524000047,JVEFI,2025/2026,,2025-08-28,005,05,1,,0050050,CR,1026.32,CMC,1,202524000158185,
202524000048,JVEFI,2025/2026,,2025-08-28,005,05,1,,0050054,CR,4570.19,CMC,3,202524000158186,
202524000049,JVFIR,2025/2026,,2025-08-28,097,05,1,,,DR,2294851.91,JMT,1,202524000158213,
202524000050,JVFIR,2025/2026,,2025-08-28,097,05,1,,,DR,7880474.22,JMT,1,202524000158213,
202524000051,JVFIR,2025/2026,,2025-08-28,097,05,1,,,DR,1817015.08,JMT,1,202524000158213,
202524000052,JVIVI,2025/2026,,2025-08-28,006,05,1,,0060000,CR,4869.31,CMD,3,202524000158187,
202524000053,JVIVR,2025/2026,,2025-08-27,006,05,1,,0060000,CR,68.83,CMF,1,202523900158127,
202524000054,TDINT,2025/2026,,2025-08-27,006,05,1,,0060000,CR,3427808.18,COQ,24,202523900158130,
202524000055,TI001,2025/2026,,2025-08-27,097,05,1,,,DR,5500000000.00,JOM,3,202523900158153,
202524000056,TI003,2025/2026,,2025-08-27,097,05,1,,,DR,6000000000.00,JOO,2,202523900158154,
202524000057,TI004,2025/2026,,2025-08-27,097,05,1,,,DR,2470968000.00,JOP,2,202523900158155,
202524000058,TI010,2025/2026,,2025-08-27,097,05,1,,,DR,3000000000.00,JOL,1,202523900158146,
202524000059,TI219,2025/2026,,2025-08-27,097,05,1,,,DR,200000000.00,JOS,1,202523900158156,
202524000060,TI815,2025/2026,,2025-08-27,097,05,1,,,DR,419355000.00,JOT,1,202523900158157,
202524000061,TI999,2025/2026,,2025-08-27,097,05,1,,,DR,2959677000.00,JOY,5,202523900158158,
202524000062,TM001,2025/2026,,2025-08-27,097,05,1,,,DR,1529412000.00,JPE,3,202523900158160,
202524000063,TM003,2025/2026,,2025-08-27,097,05,1,,,DR,4500000000.00,JPG,3,202523900158161,
202524000064,TM004,2025/2026,,2025-08-27,097,05,1,,,DR,2447059000.00,JPH,3,202523900158162,
202524000065,TM010,2025/2026,,2025-08-27,097,05,1,,,DR,894117000.00,JPD,2,202523900158159,
202524000066,TM219,2025/2026,,2025-08-27,097,05,1,,,DR,150000000.00,JPK,1,202523900158163,
202524000067,TM815,2025/2026,,2025-08-27,097,05,1,,,DR,852941000.00,JPL,2,202523900158164,
202524000068,TM869,2025/2026,,2025-08-27,097,05,1,,,DR,1211765000.00,JPM,4,202523900158165,
202524000069,TM999,2025/2026,,2025-08-27,097,05,1,,,DR,1964706000.00,JPQ,6,202523900158166,
202524100000,EPAYR,2025/2026,,2025-08-28,097,05,1,,,DR,8078072.53,JMR,16,202524000158212,
202524100001,JVBDP,2025/2026,,2025-08-28,097,05,1,,,DR,7891254899.05,JMY,70,202524000158214,
202524100002,JVRDI,2025/2026,,2025-08-28,006,05,1,,0060000,DR,32351.88,CMI,17,202524000158189,
202524100003,JVRGI,2025/2026,,2025-08-28,097,05,1,,,DR,1777250887.58,JMG,42,202524000158210,
202524100004,RDBOA,2025/2026,,2025-08-28,097,05,1,,,DR,11991682.58,JND,3,202524000158216,
202524100005,JVLVP,2025/2026,,2025-08-28,097,05,1,,,DR,3104363100.58,JML,2,202524000158211,
202524100006,ADEPT,2025/2026,,2025-08-28,014,05,1,,0147002,DR,727.67,COK,1,202524000158191,
202524100007,ADEPT,2025/2026,,2025-08-28,014,05,1,,0147004,DR,4550.82,COK,6,202524000158192,
202524100008,ADEPT,2025/2026,,2025-08-28,014,05,1,,0147005,DR,6178.64,COK,9,202524000158193,
202524100009,ADEPT,2025/2026,,2025-08-28,014,05,1,,0147009,DR,734.95,COK,1,202524000158194,
202524100010,ADEPT,2025/2026,,2025-08-28,014,05,1,,0147010,DR,2127.46,COK,3,202524000158195,
202524100011,ADEPT,2025/2026,,2025-08-28,014,05,1,,0147026,DR,3782.49,COK,3,202524000158196,
202524100012,ADEPT,2025/2026,,2025-08-28,014,05,1,,0147027,DR,715.41,COK,1,202524000158197,
202524100013,ADEPT,2025/2026,,2025-08-28,014,05,1,,0147029,DR,294.12,COK,1,202524000158198,
202524100014,ADEPT,2025/2026,,2025-08-28,014,05,1,,0147030,DR,5018.31,COK,6,202524000158199,
202524100015,ADEPT,2025/2026,,2025-08-28,014,05,1,,0147031,DR,6209.02,COK,7,202524000158200,
202524100016,ADEPT,2025/2026,,2025-08-28,014,05,1,,0148460,DR,1563.00,COK,1,202524000158201,
202524100017,ADEPT,2025/2026,,2025-08-28,014,05,1,,0148477,DR,1184.00,COK,1,202524000158202,
202524100018,ADEPT,2025/2026,,2025-08-28,018,05,1,,0188743,DR,4791.30,COK,1,202524000158208,
202524100019,ADEPT,2025/2026,,2025-08-28,122,05,1,,1220581,DR,138.01,COK,2,202524000158231,
202524100020,ADEPT,2025/2026,,2025-08-28,122,05,1,,1220583,DR,446.49,COK,3,202524000158232,
202524100021,ADEPT,2025/2026,,2025-08-28,122,05,1,,1221490,DR,639.10,COK,1,202524000158233,
202524100022,ADEPT,2025/2026,,2025-08-28,122,05,1,,1221493,DR,794.75,COK,2,202524000158234,
202524100023,ADEPT,2025/2026,,2025-08-28,122,05,1,,1221494,DR,300.04,COK,3,202524000158235,
202524100024,ADEPT,2025/2026,,2025-08-28,122,05,1,,1221500,DR,324.44,COK,4,202524000158236,
202524100025,ADEPT,2025/2026,,2025-08-28,122,05,1,,1221585,DR,946.51,COK,3,202524000158237,
202524100026,ADEPT,2025/2026,,2025-08-28,122,05,1,,1221887,DR,559.49,COK,1,202524000158238,
202524100027,ADEPT,2025/2026,,2025-08-28,122,05,1,,1222512,DR,576.41,COK,1,202524000158240,
202524100028,ADEPT,2025/2026,,2025-08-28,122,05,1,,1224391,DR,853.20,COK,1,202524000158241,
202524100029,DOMFR,2025/2026,,2025-08-28,122,05,1,,1220581,CR,51.32,COK,1,202524000158231,
202524100030,DOMFR,2025/2026,,2025-08-28,122,05,1,,1221494,CR,725.00,COK,2,202524000158235,
202524100031,DOMFR,2025/2026,,2025-08-28,122,05,1,,1222509,CR,1098.27,COK,1,202524000158239,
202524100032,JVEFI,2025/2026,,2025-08-29,001,05,1,,0013020,CR,1000.29,CMC,1,202524100158242,
202524100033,JVEFI,2025/2026,,2025-08-29,005,05,1,,0050050,DR,2063.80,CMC,1,202524100158243,
202524100034,JVEFI,2025/2026,,2025-08-29,018,05,1,,0180114,DR,2562.09,CMC,2,202524100158259,
202524100035,JVEFI,2025/2026,,2025-08-29,018,05,1,,0182182,CR,41478.70,CMC,1,202524100158260,
202524100036,JVEFI,2025/2026,,2025-08-29,018,05,1,,0182184,DR,3457.31,CMC,3,202524100158261,
202524100037,JVEFI,2025/2026,,2025-08-29,018,05,1,,0183214,CR,3177.00,CMC,1,202524100158262,
202524100038,JVEFI,2025/2026,,2025-08-29,018,05,1,,0183373,CR,1469.28,CMC,1,202524100158263,
202524100039,JVEFI,2025/2026,,2025-08-29,018,05,1,,0186369,CR,6774.59,CMC,3,202524100158264,
202524100040,JVEFI,2025/2026,,2025-08-29,018,05,1,,0186451,CR,27495.16,CMC,1,202524100158265,
202524100041,JVEFI,2025/2026,,2025-08-29,018,05,1,,0188407,DR,3302.22,CMC,1,202524100158266,
202524100042,JVEFI,2025/2026,,2025-08-29,005,05,1,,0050054,CR,1423.38,CMC,2,202524100158244,
202524100043,JVEFI,2025/2026,,2025-08-29,018,05,1,,0182184,CR,887.22,CMC,1,202524100158261,
202524100044,JVEFI,2025/2026,,2025-08-29,041,05,1,,0410900,CR,1502.30,CMC,1,202524100158267,
202524100045,JVEFI,2025/2026,,2025-08-29,086,05,1,,0860100,CR,1278.29,CMC,1,202524100158268,
202524100046,JVFID,2025/2026,,2025-08-29,097,05,1,,,DR,598.28,JMU,1,202524100158273,
202524100047,JVFIR,2025/2026,,2025-08-29,097,05,1,,,DR,782211.28,JMT,1,202524100158272,
202524100048,JVFIR,2025/2026,,2025-08-29,097,05,1,,,DR,22722641.60,JMT,1,202524100158272,
202524100049,JVFIR,2025/2026,,2025-08-29,097,05,1,,,DR,1895644.72,JMT,1,202524100158272,
202524100050,JVIVI,2025/2026,,2025-08-29,006,05,1,,0060000,CR,11829.88,CMD,3,202524100158245,
202524100051,JVIVR,2025/2026,,2025-08-28,006,05,1,,0060000,CR,85.39,CMF,1,202524000158188,
202524100052,TDINT,2025/2026,,2025-08-28,006,05,1,,0060000,CR,4034657.53,COQ,20,202524000158190,
202524100053,TI001,2025/2026,,2025-08-28,097,05,1,,,DR,3769868000.00,JOM,3,202524000158217,
202524100054,TI003,2025/2026,,2025-08-28,097,05,1,,,DR,2913907000.00,JOO,1,202524000158218,
202524100055,TI004,2025/2026,,2025-08-28,097,05,1,,,DR,2866225000.00,JOP,2,202524000158219,
202524100056,TI010,2025/2026,,2025-08-28,097,05,1,,,DR,1200000000.00,JOL,1,202524000158209,
202524100057,TI219,2025/2026,,2025-08-28,097,05,1,,,DR,150000000.00,JOS,1,202524000158220,
202524100058,TI815,2025/2026,,2025-08-28,097,05,1,,,DR,1200000000.00,JOT,2,202524000158221,
202524100059,TI869,2025/2026,,2025-08-28,097,05,1,,,DR,500000000.00,JOU,1,202524000158222,
202524100060,TI999,2025/2026,,2025-08-28,097,05,1,,,DR,2325000000.00,JOY,5,202524000158223,
202524100061,TM001,2025/2026,,2025-08-28,097,05,1,,,DR,5500000000.00,JPE,2,202524000158225,
202524100062,TM003,2025/2026,,2025-08-28,097,05,1,,,DR,5308972000.00,JPG,4,202524000158226,
202524100063,TM004,2025/2026,,2025-08-28,097,05,1,,,DR,2475832000.00,JPH,2,202524000158227,
202524100064,TM010,2025/2026,,2025-08-28,097,05,1,,,DR,942692000.00,JPD,2,202524000158224,
202524100065,TM219,2025/2026,,2025-08-28,097,05,1,,,DR,135673000.00,JPK,1,202524000158228,
202524100066,TM815,2025/2026,,2025-08-28,097,05,1,,,DR,1452243000.00,JPL,3,202524000158229,
202524100067,TM999,2025/2026,,2025-08-28,097,05,1,,,DR,2334588000.00,JPQ,6,202524000158230,
202524100068,RGEPA,2025/2026,,2025-08-27,097,05,1,,,DR,13815020133.20,JMZ,1,202523900158151,
202524100069,RGEPA,2025/2026,,2025-08-28,097,05,1,,,DR,1488392138.79,JMZ,1,202524000158215,
202524500000,CRCPA,2025/2026,,2025-09-02,127,06,1,8761000,1270000,CR,4000.00,COK,1,202524500158374,61000
202524500001,EPAYR,2025/2026,,2025-08-29,097,05,1,,,DR,6777751.00,JMR,14,202524100158271,
202524500002,JVBDP,2025/2026,,2025-08-29,097,05,1,,,DR,12144710167.40,JMY,73,202524100158275,
202524500003,JVRDI,2025/2026,,2025-08-29,006,05,1,,0060000,DR,82727.27,CMI,14,202524100158247,
202524500004,JVRGI,2025/2026,,2025-08-29,097,05,1,,,DR,1387528349.53,JMG,59,202524100158269,
202524500005,RDBOA,2025/2026,,2025-08-29,097,05,1,,,DR,25358223.21,JND,4,202524100158277,
202524500006,JVLVP,2025/2026,,2025-08-29,097,05,1,,,DR,470916715.95,JML,2,202524100158270,
202524500007,ADEPT,2025/2026,,2025-08-29,014,05,1,,0147004,DR,591.60,COK,1,202524100158249,
202524500008,ADEPT,2025/2026,,2025-08-29,014,05,1,,0147005,DR,551.21,COK,1,202524100158250,
202524500009,ADEPT,2025/2026,,2025-08-29,014,05,1,,0147008,DR,816.55,COK,1,202524100158251,
202524500010,ADEPT,2025/2026,,2025-08-29,014,05,1,,0147010,DR,734.95,COK,1,202524100158252,
202524500011,ADEPT,2025/2026,,2025-08-29,014,05,1,,0147022,DR,822.19,COK,2,202524100158253,
202524500012,ADEPT,2025/2026,,2025-08-29,014,05,1,,0147023,DR,866.60,COK,1,202524100158254,
202524500013,ADEPT,2025/2026,,2025-08-29,014,05,1,,0147025,DR,350.32,COK,1,202524100158255,
202524500014,ADEPT,2025/2026,,2025-08-29,014,05,1,,0147027,DR,613.56,COK,2,202524100158256,
202524500015,ADEPT,2025/2026,,2025-08-29,014,05,1,,0147031,DR,932.84,COK,1,202524100158257,
202524500016,ADEPT,2025/2026,,2025-08-29,014,05,1,,0147036,DR,713.93,COK,1,202524100158258,
202524500017,ADEPT,2025/2026,,2025-08-29,122,05,1,,1220496,DR,100.00,COK,1,202524100158291,
202524500018,ADEPT,2025/2026,,2025-08-29,122,05,1,,1220581,DR,111.56,COK,2,202524100158292,
202524500019,ADEPT,2025/2026,,2025-08-29,122,05,1,,1220582,DR,413.03,COK,3,202524100158293,
202524500020,ADEPT,2025/2026,,2025-08-29,122,05,1,,1220583,DR,789.85,COK,5,202524100158294,
202524500021,ADEPT,2025/2026,,2025-08-29,122,05,1,,1221491,DR,233.50,COK,1,202524100158295,
202524500022,ADEPT,2025/2026,,2025-08-29,122,05,1,,1221493,DR,76.50,COK,1,202524100158296,
202524500023,ADEPT,2025/2026,,2025-08-29,122,05,1,,1221494,DR,636.63,COK,4,202524100158297,
202524500024,ADEPT,2025/2026,,2025-08-29,122,05,1,,1221500,DR,418.90,COK,3,202524100158298,
